wavelength,flux,unc
5542.922256168048,5.34228865895689e-19,8.176772115597442e-39
5544.418535900858,4.997652460906148e-19,8.098194776573277e-39
5545.914815633666,5.852451915594873e-19,7.78656588752771e-39
5547.411095366474,6.0884450926432e-19,6.892985574701288e-39
5548.907375099281,6.016042972521566e-19,6.21805087601851e-39
5550.403654832089,6.6411033581304375e-19,6.411177358850145e-39
5551.899934564899,5.538471385014579e-19,5.275461535006507e-39
5553.396214297707,5.850895128390663e-19,5.4304276920381114e-39
5554.892494030515,6.880178682830541e-19,5.668498351588282e-39
5556.388773763323,6.160999982423828e-19,5.6935518870826383e-39
5557.885053496132,5.768951780451352e-19,5.6860154285715184e-39
5559.381333228939,5.747140526422917e-19,5.6560120357195886e-39
5560.877612961748,6.002559580130908e-19,5.6049742521772104e-39
5562.373892694556,7.352497577803075e-19,5.569717583377192e-39
5563.870172427363,6.601375483004518e-19,5.980655846462498e-39
5565.366452160172,6.512969550259649e-19,1.0007351116726035e-38
5566.86273189298,8.610567653449578e-19,1.8764209814639823e-38
5568.359011625789,6.926876118914559e-19,2.5617216306791696e-38
5569.855291358598,7.282445238884737e-19,2.6896896177617183e-38
5571.351571091406,9.024961149707329e-19,2.809456959861625e-38
5572.847850824214,8.457725006364696e-19,2.861250693126381e-38
5574.344130557022,7.375400149599557e-19,2.2831820577075142e-38
5575.840410289831,6.504836345490737e-19,1.3095079550304399e-38
5577.336690022639,5.552668342079254e-19,7.735758262353187e-39
5578.832969755446,4.37062461034564e-19,7.518765930063481e-39
5580.329249488254,4.722377782648612e-19,7.628786209230344e-39
5581.825529221064,5.66579304399079e-19,6.653680526911785e-39
5583.321808953871,5.776545598799625e-19,6.000951644148146e-39
5584.81808868668,6.076724365106473e-19,5.4339684092585955e-39
5586.314368419488,5.993819320910226e-19,5.4109563123007805e-39
5587.810648152297,5.723273975691776e-19,4.378658147153341e-39
5589.306927885104,4.868162397008089e-19,4.217843572228312e-39
5590.803207617913,5.447511798345415e-19,4.269414219084183e-39
5592.299487350721,5.573890800405365e-19,4.305247427016385e-39
5593.79576708353,4.6232749267376085e-19,4.173102802048327e-39
5595.2920468163375,5.160251816553513e-19,4.2347790038418924e-39
5596.7883265491455,6.315847361074467e-19,4.383701082165222e-39
